device,device_index,condition,frame,uniformity_percent
M9,9,M9_20mA_20C_0,frame_0197.png,51.611328125
M9,9,M9_20mA_20C_0,frame_0199.png,51.7578125
M9,9,M9_20mA_30C_0,frame_0023.png,51.5625
M9,9,M9_20mA_30C_0,frame_0028.png,51.513671875
M9,9,M9_20mA_30C_0,frame_0029.png,51.5625
M9,9,M9_20mA_30C_0,frame_0035.png,51.5625
M9,9,M9_20mA_30C_0,frame_0040.png,51.708984375
M9,9,M9_20mA_30C_0,frame_0041.png,51.5625
M9,9,M9_20mA_30C_0,frame_0043.png,51.5625
M9,9,M9_20mA_30C_0,frame_0046.png,51.5625
M9,9,M9_20mA_30C_0,frame_0047.png,51.5625
M9,9,M9_20mA_30C_0,frame_0052.png,51.5625
M9,9,M9_20mA_30C_0,frame_0064.png,51.513671875
M9,9,M9_20mA_30C_0,frame_0068.png,51.5625
M9,9,M9_20mA_30C_0,frame_0073.png,51.513671875
M9,9,M9_20mA_30C_0,frame_0075.png,51.5625
M9,9,M9_20mA_30C_0,frame_0079.png,51.5625
M9,9,M9_20mA_30C_0,frame_0085.png,51.5625
M9,9,M9_20mA_30C_0,frame_0092.png,51.5625
M9,9,M9_20mA_30C_0,frame_0096.png,51.5625
M9,9,M9_20mA_30C_0,frame_0100.png,51.5625
M9,9,M9_20mA_30C_0,frame_0105.png,51.5625
M9,9,M9_20mA_30C_0,frame_0112.png,51.5625
M9,9,M9_20mA_30C_0,frame_0114.png,51.5625
M9,9,M9_20mA_30C_0,frame_0122.png,51.5625
M9,9,M9_20mA_30C_0,frame_0123.png,51.5625
M9,9,M9_20mA_30C_0,frame_0133.png,51.5625
M9,9,M9_20mA_30C_0,frame_0138.png,51.5625
M9,9,M9_20mA_30C_0,frame_0149.png,51.5625
M9,9,M9_20mA_30C_0,frame_0152.png,51.708984375
M9,9,M9_20mA_30C_0,frame_0155.png,51.5625
M9,9,M9_20mA_30C_0,frame_0157.png,51.5625
M9,9,M9_20mA_30C_0,frame_0168.png,51.5625
M9,9,M9_20mA_30C_0,frame_0174.png,51.513671875
M9,9,M9_20mA_30C_0,frame_0175.png,51.5625
M9,9,M9_20mA_30C_0,frame_0177.png,51.5625
M9,9,M9_20mA_30C_0,frame_0179.png,51.5625
M9,9,M9_20mA_30C_0,frame_0180.png,51.5625
M9,9,M9_20mA_30C_0,frame_0182.png,51.5625
M9,9,M9_20mA_30C_0,frame_0183.png,51.5625
M9,9,M9_20mA_30C_0,frame_0185.png,51.5625
M9,9,M9_20mA_30C_0,frame_0187.png,51.5625
M9,9,M9_20mA_30C_0,frame_0188.png,51.5625
M9,9,M9_20mA_30C_0,frame_0189.png,51.5625
M9,9,M9_20mA_30C_0,frame_0190.png,51.5625
M9,9,M9_20mA_30C_0,frame_0197.png,51.513671875
M9,9,M9_20mA_30C_0,frame_0200.png,51.5625
M9,9,M9_20mA_40C_0,frame_0009.png,51.5625
M9,9,M9_20mA_40C_0,frame_0010.png,51.5625
M9,9,M9_20mA_40C_0,frame_0021.png,51.5625
M9,9,M9_20mA_40C_0,frame_0022.png,51.513671875
M9,9,M9_20mA_40C_0,frame_0036.png,51.5625
M9,9,M9_20mA_40C_0,frame_0037.png,51.46484375
M9,9,M9_20mA_40C_0,frame_0038.png,51.5625
M9,9,M9_20mA_40C_0,frame_0050.png,51.5625
M9,9,M9_20mA_40C_0,frame_0057.png,51.5625
M9,9,M9_20mA_40C_0,frame_0058.png,51.5625
M9,9,M9_20mA_40C_0,frame_0061.png,51.5625
M9,9,M9_20mA_40C_0,frame_0070.png,51.513671875
M9,9,M9_20mA_40C_0,frame_0071.png,51.416015625
M9,9,M9_20mA_40C_0,frame_0074.png,51.513671875
M9,9,M9_20mA_40C_0,frame_0079.png,51.5625
M9,9,M9_20mA_40C_0,frame_0083.png,51.5625
M9,9,M9_20mA_40C_0,frame_0090.png,51.5625
M9,9,M9_20mA_40C_0,frame_0091.png,51.5625
M9,9,M9_20mA_40C_0,frame_0099.png,51.5625
M9,9,M9_20mA_40C_0,frame_0102.png,51.5625
M9,9,M9_20mA_40C_0,frame_0107.png,51.5625
M9,9,M9_20mA_40C_0,frame_0109.png,51.611328125
M9,9,M9_20mA_40C_0,frame_0116.png,51.5625
M9,9,M9_20mA_40C_0,frame_0121.png,51.5625
M9,9,M9_20mA_40C_0,frame_0122.png,51.5625
M9,9,M9_20mA_40C_0,frame_0124.png,51.5625
M9,9,M9_20mA_40C_0,frame_0127.png,51.5625
M9,9,M9_20mA_40C_0,frame_0130.png,51.513671875
M9,9,M9_20mA_40C_0,frame_0135.png,51.513671875
M9,9,M9_20mA_40C_0,frame_0139.png,51.5625
M9,9,M9_20mA_40C_0,frame_0142.png,51.5625
M9,9,M9_20mA_40C_0,frame_0149.png,51.5625
M9,9,M9_20mA_40C_0,frame_0152.png,51.46484375
M9,9,M9_20mA_40C_0,frame_0155.png,51.5625
M9,9,M9_20mA_40C_0,frame_0159.png,51.5625
M9,9,M9_20mA_40C_0,frame_0164.png,51.5625
M9,9,M9_20mA_40C_0,frame_0170.png,51.5625
M9,9,M9_20mA_40C_0,frame_0171.png,51.416015625
M9,9,M9_20mA_40C_0,frame_0179.png,51.5625
M9,9,M9_20mA_40C_0,frame_0182.png,51.708984375
M9,9,M9_20mA_40C_0,frame_0184.png,51.5625
M9,9,M9_20mA_40C_0,frame_0192.png,51.5625
M9,9,M9_20mA_40C_0,frame_0194.png,51.5625
M9,9,M9_20mA_40C_0,frame_0197.png,51.5625
M9,9,M9_20mA_40C_0,frame_0198.png,51.5625
M9,9,M9_30mA_20C_0,frame_0026.png,51.5625
M9,9,M9_30mA_20C_0,frame_0029.png,51.5625
M9,9,M9_30mA_20C_0,frame_0030.png,51.513671875
M9,9,M9_30mA_20C_0,frame_0032.png,51.5625
M9,9,M9_30mA_20C_0,frame_0034.png,51.5625
M9,9,M9_30mA_20C_0,frame_0035.png,51.5625
M9,9,M9_30mA_20C_0,frame_0039.png,51.5625
M9,9,M9_30mA_20C_0,frame_0041.png,51.5625
M9,9,M9_30mA_20C_0,frame_0046.png,51.5625
M9,9,M9_30mA_20C_0,frame_0048.png,51.5625
M9,9,M9_30mA_20C_0,frame_0058.png,51.5625
M9,9,M9_30mA_20C_0,frame_0063.png,51.5625
M9,9,M9_30mA_20C_0,frame_0064.png,51.5625
M9,9,M9_30mA_20C_0,frame_0081.png,51.5625
M9,9,M9_30mA_20C_0,frame_0083.png,51.5625
M9,9,M9_30mA_20C_0,frame_0084.png,51.5625
M9,9,M9_30mA_20C_0,frame_0090.png,51.5625
M9,9,M9_30mA_20C_0,frame_0091.png,51.5625
M9,9,M9_30mA_20C_0,frame_0096.png,51.513671875
M9,9,M9_30mA_20C_0,frame_0101.png,51.5625
M9,9,M9_30mA_20C_0,frame_0105.png,51.5625
M9,9,M9_30mA_20C_0,frame_0109.png,51.5625
M9,9,M9_30mA_20C_0,frame_0110.png,51.5625
M9,9,M9_30mA_20C_0,frame_0111.png,51.5625
M9,9,M9_30mA_20C_0,frame_0115.png,51.513671875
M9,9,M9_30mA_20C_0,frame_0117.png,51.5625
M9,9,M9_30mA_20C_0,frame_0119.png,51.611328125
M9,9,M9_30mA_20C_0,frame_0123.png,51.5625
M9,9,M9_30mA_20C_0,frame_0128.png,51.5625
M9,9,M9_30mA_20C_0,frame_0131.png,51.5625
M9,9,M9_30mA_20C_0,frame_0138.png,51.5625
M9,9,M9_30mA_20C_0,frame_0147.png,51.5625
M9,9,M9_30mA_20C_0,frame_0158.png,51.5625
M9,9,M9_30mA_20C_0,frame_0159.png,51.5625
M9,9,M9_30mA_20C_0,frame_0166.png,51.5625
M9,9,M9_30mA_20C_0,frame_0169.png,51.5625
M9,9,M9_30mA_20C_0,frame_0172.png,51.5625
M9,9,M9_30mA_20C_0,frame_0176.png,51.611328125
M9,9,M9_30mA_20C_0,frame_0181.png,51.513671875
M9,9,M9_30mA_20C_0,frame_0183.png,51.5625
M9,9,M9_30mA_20C_0,frame_0188.png,51.5625
M9,9,M9_30mA_20C_0,frame_0191.png,51.5625
M9,9,M9_30mA_20C_0,frame_0192.png,51.5625
M9,9,M9_30mA_20C_0,frame_0198.png,51.5625
M9,9,M9_30mA_20C_0,frame_0199.png,51.5625
M9,9,M9_30mA_30C_0,frame_0016.png,51.5625
M9,9,M9_30mA_30C_0,frame_0017.png,51.5625
M9,9,M9_30mA_30C_0,frame_0021.png,51.5625
M9,9,M9_30mA_30C_0,frame_0023.png,51.5625
M9,9,M9_30mA_30C_0,frame_0029.png,51.46484375
M9,9,M9_30mA_30C_0,frame_0031.png,51.5625
M9,9,M9_30mA_30C_0,frame_0034.png,51.5625
M9,9,M9_30mA_30C_0,frame_0035.png,51.46484375
M9,9,M9_30mA_30C_0,frame_0036.png,51.5625
M9,9,M9_30mA_30C_0,frame_0037.png,51.5625
M9,9,M9_30mA_30C_0,frame_0040.png,51.513671875
M9,9,M9_30mA_30C_0,frame_0048.png,51.5625
M9,9,M9_30mA_30C_0,frame_0049.png,51.5625
M9,9,M9_30mA_30C_0,frame_0056.png,51.513671875
M9,9,M9_30mA_30C_0,frame_0065.png,51.5625
M9,9,M9_30mA_30C_0,frame_0068.png,51.5625
M9,9,M9_30mA_30C_0,frame_0077.png,51.416015625
M9,9,M9_30mA_30C_0,frame_0079.png,51.5625
M9,9,M9_30mA_30C_0,frame_0088.png,51.513671875
M9,9,M9_30mA_30C_0,frame_0092.png,51.513671875
M9,9,M9_30mA_30C_0,frame_0097.png,51.513671875
M9,9,M9_30mA_30C_0,frame_0101.png,51.513671875
M9,9,M9_30mA_30C_0,frame_0102.png,51.5625
M9,9,M9_30mA_30C_0,frame_0106.png,51.5625
M9,9,M9_30mA_30C_0,frame_0108.png,51.46484375
M9,9,M9_30mA_30C_0,frame_0109.png,51.5625
M9,9,M9_30mA_30C_0,frame_0117.png,51.5625
M9,9,M9_30mA_30C_0,frame_0119.png,51.513671875
M9,9,M9_30mA_30C_0,frame_0120.png,51.5625
M9,9,M9_30mA_30C_0,frame_0121.png,51.513671875
M9,9,M9_30mA_30C_0,frame_0130.png,51.513671875
M9,9,M9_30mA_30C_0,frame_0139.png,51.5625
M9,9,M9_30mA_30C_0,frame_0146.png,51.5625
M9,9,M9_30mA_30C_0,frame_0166.png,51.5625
M9,9,M9_30mA_30C_0,frame_0171.png,51.5625
M9,9,M9_30mA_30C_0,frame_0175.png,51.5625
M9,9,M9_30mA_30C_0,frame_0179.png,51.5625
M9,9,M9_30mA_30C_0,frame_0181.png,51.46484375
M9,9,M9_30mA_30C_0,frame_0182.png,51.513671875
M9,9,M9_30mA_30C_0,frame_0186.png,51.5625
M9,9,M9_30mA_30C_0,frame_0187.png,51.513671875
M9,9,M9_30mA_30C_0,frame_0192.png,51.611328125
M9,9,M9_30mA_30C_0,frame_0197.png,51.513671875
M9,9,M9_30mA_30C_0,frame_0199.png,51.5625
M9,9,M9_30mA_30C_0,frame_0200.png,51.5625
M9,9,M9_30mA_40C_0,frame_0011.png,51.5625
M9,9,M9_30mA_40C_0,frame_0012.png,51.5625
M9,9,M9_30mA_40C_0,frame_0014.png,51.513671875
M9,9,M9_30mA_40C_0,frame_0017.png,51.5625
M9,9,M9_30mA_40C_0,frame_0020.png,51.5625
M9,9,M9_30mA_40C_0,frame_0021.png,51.5625
M9,9,M9_30mA_40C_0,frame_0029.png,51.5625
M9,9,M9_30mA_40C_0,frame_0032.png,51.5625
M9,9,M9_30mA_40C_0,frame_0041.png,51.5625
M9,9,M9_30mA_40C_0,frame_0046.png,51.5625
M9,9,M9_30mA_40C_0,frame_0051.png,51.5625
M9,9,M9_30mA_40C_0,frame_0052.png,51.5625
M9,9,M9_30mA_40C_0,frame_0053.png,51.5625
M9,9,M9_30mA_40C_0,frame_0054.png,51.5625
M9,9,M9_30mA_40C_0,frame_0055.png,51.5625
M9,9,M9_30mA_40C_0,frame_0057.png,51.5625
M9,9,M9_30mA_40C_0,frame_0058.png,51.513671875
M9,9,M9_30mA_40C_0,frame_0060.png,51.416015625
M9,9,M9_30mA_40C_0,frame_0069.png,51.513671875
M9,9,M9_30mA_40C_0,frame_0071.png,51.513671875
M9,9,M9_30mA_40C_0,frame_0073.png,51.5625
M9,9,M9_30mA_40C_0,frame_0077.png,51.5625
M9,9,M9_30mA_40C_0,frame_0083.png,51.5625
M9,9,M9_30mA_40C_0,frame_0084.png,51.5625
M9,9,M9_30mA_40C_0,frame_0088.png,51.5625
M9,9,M9_30mA_40C_0,frame_0089.png,51.5625
M9,9,M9_30mA_40C_0,frame_0092.png,51.5625
M9,9,M9_30mA_40C_0,frame_0096.png,51.5625
M9,9,M9_30mA_40C_0,frame_0098.png,51.5625
M9,9,M9_30mA_40C_0,frame_0099.png,51.5625
M9,9,M9_30mA_40C_0,frame_0105.png,51.5625
M9,9,M9_30mA_40C_0,frame_0110.png,51.5625
M9,9,M9_30mA_40C_0,frame_0114.png,51.5625
M9,9,M9_30mA_40C_0,frame_0115.png,51.5625
M9,9,M9_30mA_40C_0,frame_0123.png,51.5625
M9,9,M9_30mA_40C_0,frame_0131.png,51.5625
M9,9,M9_30mA_40C_0,frame_0143.png,51.513671875
M9,9,M9_30mA_40C_0,frame_0149.png,51.5625
M9,9,M9_30mA_40C_0,frame_0164.png,51.5625
M9,9,M9_30mA_40C_0,frame_0168.png,51.5625
M9,9,M9_30mA_40C_0,frame_0174.png,51.513671875
M9,9,M9_30mA_40C_0,frame_0175.png,51.5625
M9,9,M9_30mA_40C_0,frame_0177.png,51.5625
M9,9,M9_30mA_40C_0,frame_0195.png,51.5625
M9,9,M9_30mA_40C_0,frame_0198.png,51.5625
