device,condition,frame,quality_template_corr,quality_gate_passed,orientation_margin,orientation_gate_passed,pose_initial_corr,pose_final_corr,pose_refined,pose_attempted,pose_gate_passed,pose_angle_deg,pose_scale,pose_tx32,pose_ty32,raw_mismatch_bits,raw_hd,observed_ones,observed_uniformity_percent,decoder_attempted,decoder_converged,decoder_iterations,unsatisfied_checks,estimated_error_bits,exact_reference_recovered,accepted,outcome_stage
M4,M4_30mA_30C_0,frame_0158.png,0.7453014254570007,True,,True,0.7453014254570007,0.7453014254570007,False,False,True,0.0,1.0,0.0,0.0,0,0.0,992,48.4375,True,True,0,0,0,True,True,accepted
M4,M4_30mA_30C_0,frame_0166.png,0.7532212734222412,True,,True,0.7532212734222412,0.7532212734222412,False,False,True,0.0,1.0,0.0,0.0,0,0.0,992,48.4375,True,True,0,0,0,True,True,accepted
M4,M4_30mA_30C_0,frame_0167.png,0.7245650887489319,True,,True,0.7245650887489319,0.7245650887489319,False,False,True,0.0,1.0,0.0,0.0,12,0.005859375,988,48.2421875,True,True,1,0,12,True,True,accepted
M4,M4_30mA_30C_0,frame_0168.png,0.7245897650718689,True,,True,0.7245897650718689,0.7245897650718689,False,False,True,0.0,1.0,0.0,0.0,2,0.0009765625,992,48.4375,True,True,1,0,2,True,True,accepted
M4,M4_30mA_30C_0,frame_0170.png,0.7295261025428772,True,,True,0.7295261025428772,0.7295261025428772,False,False,True,0.0,1.0,0.0,0.0,0,0.0,992,48.4375,True,True,0,0,0,True,True,accepted
M4,M4_30mA_30C_0,frame_0176.png,0.7080238461494446,True,,True,0.7080238461494446,0.7080238461494446,False,False,True,0.0,1.0,0.0,0.0,0,0.0,992,48.4375,True,True,0,0,0,True,True,accepted
M4,M4_30mA_30C_0,frame_0179.png,0.7102351188659668,True,,True,0.7102351188659668,0.7102351188659668,False,False,True,0.0,1.0,0.0,0.0,0,0.0,992,48.4375,True,True,0,0,0,True,True,accepted
M4,M4_30mA_30C_0,frame_0180.png,0.7268494367599487,True,,True,0.7268494367599487,0.7268494367599487,False,False,True,0.0,1.0,0.0,0.0,0,0.0,992,48.4375,True,True,0,0,0,True,True,accepted
M4,M4_30mA_30C_0,frame_0182.png,0.7601236701011658,True,,True,0.7601236701011658,0.7601236701011658,False,False,True,0.0,1.0,0.0,0.0,0,0.0,992,48.4375,True,True,0,0,0,True,True,accepted
M4,M4_30mA_30C_0,frame_0187.png,0.6885203719139099,True,,True,0.6885203719139099,0.6885203719139099,False,False,True,0.0,1.0,0.0,0.0,0,0.0,992,48.4375,True,True,0,0,0,True,True,accepted
M4,M4_30mA_30C_0,frame_0190.png,0.7406998872756958,True,,True,0.7406998872756958,0.7406998872756958,False,False,True,0.0,1.0,0.0,0.0,0,0.0,992,48.4375,True,True,0,0,0,True,True,accepted
M4,M4_30mA_30C_0,frame_0193.png,0.7245922088623047,True,,True,0.7245922088623047,0.7245922088623047,False,False,True,0.0,1.0,0.0,0.0,0,0.0,992,48.4375,True,True,0,0,0,True,True,accepted
M4,M4_30mA_30C_0,frame_0195.png,0.6812071800231934,True,,True,0.6812071800231934,0.6812071800231934,False,False,True,0.0,1.0,0.0,0.0,22,0.0107421875,986,48.14453125,True,True,1,0,22,True,True,accepted
M4,M4_30mA_30C_0,frame_0196.png,0.7513421773910522,True,,True,0.7513421773910522,0.7513421773910522,False,False,True,0.0,1.0,0.0,0.0,0,0.0,992,48.4375,True,True,0,0,0,True,True,accepted
M4,M4_30mA_30C_0,frame_0197.png,0.7248450517654419,True,,True,0.7248450517654419,0.7248450517654419,False,False,True,0.0,1.0,0.0,0.0,2,0.0009765625,994,48.53515625,True,True,1,0,2,True,True,accepted
M4,M4_30mA_30C_0,frame_0200.png,0.7374200820922852,True,,True,0.7374200820922852,0.7374200820922852,False,False,True,0.0,1.0,0.0,0.0,0,0.0,992,48.4375,True,True,0,0,0,True,True,accepted
M4,M4_30mA_40C_0,frame_0026.png,0.7177903056144714,True,,True,0.7177903056144714,0.7177903056144714,False,False,True,0.0,1.0,0.0,0.0,2,0.0009765625,992,48.4375,True,True,1,0,2,True,True,accepted
M4,M4_30mA_40C_0,frame_0034.png,0.6482723355293274,True,,True,0.6482723355293274,0.6482723355293274,False,True,True,0.0,1.0,0.0,0.0,23,0.01123046875,987,48.193359375,True,True,2,0,23,True,True,accepted
M4,M4_30mA_40C_0,frame_0043.png,0.7051756381988525,True,,True,0.7051756381988525,0.7051756381988525,False,False,True,0.0,1.0,0.0,0.0,21,0.01025390625,995,48.583984375,True,True,2,0,21,True,True,accepted
M4,M4_30mA_40C_0,frame_0044.png,0.6974836587905884,True,,True,0.6974836587905884,0.6974836587905884,False,False,True,0.0,1.0,0.0,0.0,55,0.02685546875,1003,48.974609375,True,True,2,0,55,True,True,accepted
M4,M4_30mA_40C_0,frame_0045.png,0.6419348120689392,True,,True,0.6419348120689392,0.6419348120689392,False,True,True,0.0,1.0,0.0,0.0,80,0.0390625,996,48.6328125,True,True,3,0,80,True,True,accepted
M4,M4_30mA_40C_0,frame_0047.png,0.725368082523346,True,,True,0.725368082523346,0.725368082523346,False,False,True,0.0,1.0,0.0,0.0,10,0.0048828125,990,48.33984375,True,True,1,0,10,True,True,accepted
M4,M4_30mA_40C_0,frame_0051.png,0.6935925483703613,True,,True,0.6935925483703613,0.6935925483703613,False,False,True,0.0,1.0,0.0,0.0,23,0.01123046875,993,48.486328125,True,True,1,0,23,True,True,accepted
M4,M4_30mA_40C_0,frame_0055.png,0.7252711653709412,True,,True,0.7252711653709412,0.7252711653709412,False,False,True,0.0,1.0,0.0,0.0,27,0.01318359375,997,48.681640625,True,True,2,0,27,True,True,accepted
M4,M4_30mA_40C_0,frame_0057.png,0.6799196600914001,True,,True,0.6799196600914001,0.6799196600914001,False,False,True,0.0,1.0,0.0,0.0,28,0.013671875,1000,48.828125,True,True,1,0,28,True,True,accepted
M4,M4_30mA_40C_0,frame_0062.png,0.7297681570053101,True,,True,0.7297681570053101,0.7297681570053101,False,False,True,0.0,1.0,0.0,0.0,0,0.0,992,48.4375,True,True,0,0,0,True,True,accepted
M4,M4_30mA_40C_0,frame_0075.png,0.6626385450363159,True,,True,0.6626385450363159,0.6626385450363159,False,False,True,0.0,1.0,0.0,0.0,19,0.00927734375,993,48.486328125,True,True,1,0,19,True,True,accepted
M4,M4_30mA_40C_0,frame_0080.png,0.7323749661445618,True,,True,0.7323749661445618,0.7323749661445618,False,False,True,0.0,1.0,0.0,0.0,75,0.03662109375,995,48.583984375,True,True,2,0,75,True,True,accepted
M4,M4_30mA_40C_0,frame_0081.png,0.7297687530517578,True,,True,0.7297687530517578,0.7297687530517578,False,False,True,0.0,1.0,0.0,0.0,1,0.00048828125,993,48.486328125,True,True,1,0,1,True,True,accepted
M4,M4_30mA_40C_0,frame_0089.png,0.7216379642486572,True,,True,0.7216379642486572,0.7216379642486572,False,False,True,0.0,1.0,0.0,0.0,23,0.01123046875,997,48.681640625,True,True,2,0,23,True,True,accepted
M4,M4_30mA_40C_0,frame_0092.png,0.6997266411781311,True,,True,0.6997266411781311,0.6997266411781311,False,False,True,0.0,1.0,0.0,0.0,12,0.005859375,994,48.53515625,True,True,1,0,12,True,True,accepted
M4,M4_30mA_40C_0,frame_0094.png,0.6942365169525146,True,,True,0.6942365169525146,0.6942365169525146,False,False,True,0.0,1.0,0.0,0.0,7,0.00341796875,995,48.583984375,True,True,1,0,7,True,True,accepted
M4,M4_30mA_40C_0,frame_0095.png,0.6551991701126099,True,,True,0.6551991701126099,0.6551991701126099,False,True,True,0.0,1.0,0.0,0.0,23,0.01123046875,983,47.998046875,True,True,2,0,23,True,True,accepted
M4,M4_30mA_40C_0,frame_0096.png,0.6974493265151978,True,,True,0.6974493265151978,0.6974493265151978,False,False,True,0.0,1.0,0.0,0.0,20,0.009765625,988,48.2421875,True,True,1,0,20,True,True,accepted
M4,M4_30mA_40C_0,frame_0097.png,0.6589906811714172,True,,True,0.6589906811714172,0.6589906811714172,False,True,True,0.0,1.0,0.0,0.0,27,0.01318359375,991,48.388671875,True,True,2,0,27,True,True,accepted
M4,M4_30mA_40C_0,frame_0103.png,0.6460898518562317,True,,True,0.6460898518562317,0.6460898518562317,False,True,True,0.0,1.0,0.0,0.0,14,0.0068359375,992,48.4375,True,True,1,0,14,True,True,accepted
M4,M4_30mA_40C_0,frame_0111.png,0.6421887874603271,True,,True,0.6421887874603271,0.6421887874603271,False,True,True,0.0,1.0,0.0,0.0,288,0.140625,994,48.53515625,True,True,9,0,288,True,True,accepted
M4,M4_30mA_40C_0,frame_0112.png,0.7084565162658691,True,,True,0.7084565162658691,0.7084565162658691,False,False,True,0.0,1.0,0.0,0.0,20,0.009765625,992,48.4375,True,True,1,0,20,True,True,accepted
M4,M4_30mA_40C_0,frame_0114.png,0.6950187087059021,True,,True,0.6950187087059021,0.6950187087059021,False,False,True,0.0,1.0,0.0,0.0,26,0.0126953125,994,48.53515625,True,True,2,0,26,True,True,accepted
M4,M4_30mA_40C_0,frame_0116.png,0.7172699570655823,True,,True,0.7172699570655823,0.7172699570655823,False,False,True,0.0,1.0,0.0,0.0,12,0.005859375,994,48.53515625,True,True,2,0,12,True,True,accepted
M4,M4_30mA_40C_0,frame_0121.png,0.6829661130905151,True,,True,0.6829661130905151,0.6829661130905151,False,False,True,0.0,1.0,0.0,0.0,68,0.033203125,980,47.8515625,True,True,2,0,68,True,True,accepted
M4,M4_30mA_40C_0,frame_0123.png,0.7160220742225647,True,,True,0.7160220742225647,0.7160220742225647,False,False,True,0.0,1.0,0.0,0.0,29,0.01416015625,997,48.681640625,True,True,2,0,29,True,True,accepted
M4,M4_30mA_40C_0,frame_0124.png,0.7082725763320923,True,,True,0.7082725763320923,0.7082725763320923,False,False,True,0.0,1.0,0.0,0.0,18,0.0087890625,998,48.73046875,True,True,1,0,18,True,True,accepted
M4,M4_30mA_40C_0,frame_0125.png,0.6921981573104858,True,,True,0.6921981573104858,0.6921981573104858,False,False,True,0.0,1.0,0.0,0.0,49,0.02392578125,991,48.388671875,True,True,2,0,49,True,True,accepted
M4,M4_30mA_40C_0,frame_0130.png,0.6872506737709045,True,,True,0.6872506737709045,0.6872506737709045,False,False,True,0.0,1.0,0.0,0.0,32,0.015625,994,48.53515625,True,True,2,0,32,True,True,accepted
M4,M4_30mA_40C_0,frame_0131.png,0.6672412753105164,True,,True,0.6672412753105164,0.6672412753105164,False,False,True,0.0,1.0,0.0,0.0,55,0.02685546875,1003,48.974609375,True,True,2,0,55,True,True,accepted
M4,M4_30mA_40C_0,frame_0137.png,0.7388869524002075,True,,True,0.7388869524002075,0.7388869524002075,False,False,True,0.0,1.0,0.0,0.0,47,0.02294921875,993,48.486328125,True,True,2,0,47,True,True,accepted
M4,M4_30mA_40C_0,frame_0144.png,0.7468123435974121,True,,True,0.7468123435974121,0.7468123435974121,False,False,True,0.0,1.0,0.0,0.0,28,0.013671875,998,48.73046875,True,True,2,0,28,True,True,accepted
M4,M4_30mA_40C_0,frame_0149.png,0.7042242884635925,True,,True,0.7042242884635925,0.7042242884635925,False,False,True,0.0,1.0,0.0,0.0,8,0.00390625,992,48.4375,True,True,1,0,8,True,True,accepted
M4,M4_30mA_40C_0,frame_0155.png,0.7236210107803345,True,,True,0.7236210107803345,0.7236210107803345,False,False,True,0.0,1.0,0.0,0.0,21,0.01025390625,997,48.681640625,True,True,2,0,21,True,True,accepted
M4,M4_30mA_40C_0,frame_0156.png,0.6621065139770508,True,,True,0.6621065139770508,0.6621065139770508,False,False,True,0.0,1.0,0.0,0.0,22,0.0107421875,996,48.6328125,True,True,1,0,22,True,True,accepted
M4,M4_30mA_40C_0,frame_0158.png,0.665263831615448,True,,True,0.665263831615448,0.665263831615448,False,False,True,0.0,1.0,0.0,0.0,72,0.03515625,980,47.8515625,True,True,2,0,72,True,True,accepted
M4,M4_30mA_40C_0,frame_0160.png,0.7315217852592468,True,,True,0.7315217852592468,0.7315217852592468,False,False,True,0.0,1.0,0.0,0.0,31,0.01513671875,991,48.388671875,True,True,2,0,31,True,True,accepted
M4,M4_30mA_40C_0,frame_0164.png,0.6841646432876587,True,,True,0.6841646432876587,0.6841646432876587,False,False,True,0.0,1.0,0.0,0.0,11,0.00537109375,991,48.388671875,True,True,1,0,11,True,True,accepted
M4,M4_30mA_40C_0,frame_0178.png,0.6611604690551758,True,,True,0.6611604690551758,0.6611604690551758,False,False,True,0.0,1.0,0.0,0.0,21,0.01025390625,991,48.388671875,True,True,1,0,21,True,True,accepted
M4,M4_30mA_40C_0,frame_0184.png,0.6749061346054077,True,,True,0.6749061346054077,0.6749061346054077,False,False,True,0.0,1.0,0.0,0.0,89,0.04345703125,987,48.193359375,True,True,3,0,89,True,True,accepted
M4,M4_30mA_40C_0,frame_0188.png,0.691014289855957,True,,True,0.691014289855957,0.691014289855957,False,False,True,0.0,1.0,0.0,0.0,18,0.0087890625,992,48.4375,True,True,1,0,18,True,True,accepted
M4,M4_30mA_40C_0,frame_0190.png,0.7012165188789368,True,,True,0.7012165188789368,0.7012165188789368,False,False,True,0.0,1.0,0.0,0.0,28,0.013671875,1000,48.828125,True,True,2,0,28,True,True,accepted
M4,M4_30mA_40C_0,frame_0191.png,0.7196503281593323,True,,True,0.7196503281593323,0.7196503281593323,False,False,True,0.0,1.0,0.0,0.0,10,0.0048828125,992,48.4375,True,True,1,0,10,True,True,accepted
M4,M4_30mA_40C_0,frame_0195.png,0.7039821147918701,True,,True,0.7039821147918701,0.7039821147918701,False,False,True,0.0,1.0,0.0,0.0,25,0.01220703125,993,48.486328125,True,True,1,0,25,True,True,accepted
M4,M4_30mA_40C_0,frame_0198.png,0.6944718956947327,True,,True,0.6944718956947327,0.6944718956947327,False,False,True,0.0,1.0,0.0,0.0,7,0.00341796875,991,48.388671875,True,True,1,0,7,True,True,accepted
M5,M5_10mA_20C_0,frame_0023.png,0.8223026990890503,True,,True,0.8223026990890503,0.8223026990890503,False,False,True,0.0,1.0,0.0,0.0,7,0.00341796875,1024,50.0,True,True,1,0,7,True,True,accepted
M5,M5_10mA_20C_0,frame_0024.png,0.7603210806846619,True,,True,0.7603210806846619,0.7603210806846619,False,False,True,0.0,1.0,0.0,0.0,85,0.04150390625,1012,49.4140625,True,True,3,0,85,True,True,accepted
M5,M5_10mA_20C_0,frame_0028.png,0.7343361973762512,True,,True,0.7343361973762512,0.7343361973762512,False,False,True,0.0,1.0,0.0,0.0,4,0.001953125,1023,49.951171875,True,True,1,0,4,True,True,accepted
M5,M5_10mA_20C_0,frame_0029.png,0.7963738441467285,True,,True,0.7963738441467285,0.7963738441467285,False,False,True,0.0,1.0,0.0,0.0,12,0.005859375,1021,49.853515625,True,True,1,0,12,True,True,accepted
M5,M5_10mA_20C_0,frame_0039.png,0.7627471089363098,True,,True,0.7627471089363098,0.7627471089363098,False,False,True,0.0,1.0,0.0,0.0,22,0.0107421875,1029,50.244140625,True,True,1,0,22,True,True,accepted
M5,M5_10mA_20C_0,frame_0040.png,0.8013646602630615,True,,True,0.8013646602630615,0.8013646602630615,False,False,True,0.0,1.0,0.0,0.0,51,0.02490234375,1020,49.8046875,True,True,2,0,51,True,True,accepted
M5,M5_10mA_20C_0,frame_0041.png,0.8122532367706299,True,,True,0.8122532367706299,0.8122532367706299,False,False,True,0.0,1.0,0.0,0.0,25,0.01220703125,1022,49.90234375,True,True,1,0,25,True,True,accepted
M5,M5_10mA_20C_0,frame_0044.png,0.793938934803009,True,,True,0.793938934803009,0.793938934803009,False,False,True,0.0,1.0,0.0,0.0,1,0.00048828125,1026,50.09765625,True,True,1,0,1,True,True,accepted
M5,M5_10mA_20C_0,frame_0053.png,0.8087673187255859,True,,True,0.8087673187255859,0.8087673187255859,False,False,True,0.0,1.0,0.0,0.0,6,0.0029296875,1025,50.048828125,True,True,1,0,6,True,True,accepted
M5,M5_10mA_20C_0,frame_0061.png,0.8296123743057251,True,,True,0.8296123743057251,0.8296123743057251,False,False,True,0.0,1.0,0.0,0.0,6,0.0029296875,1023,49.951171875,True,True,1,0,6,True,True,accepted
M5,M5_10mA_20C_0,frame_0069.png,0.8051134943962097,True,,True,0.8051134943962097,0.8051134943962097,False,False,True,0.0,1.0,0.0,0.0,30,0.0146484375,1021,49.853515625,True,True,1,0,30,True,True,accepted
M5,M5_10mA_20C_0,frame_0074.png,0.8154668211936951,True,,True,0.8154668211936951,0.8154668211936951,False,False,True,0.0,1.0,0.0,0.0,6,0.0029296875,1025,50.048828125,True,True,1,0,6,True,True,accepted
M5,M5_10mA_20C_0,frame_0076.png,0.7745557427406311,True,,True,0.7745557427406311,0.7745557427406311,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1025,50.048828125,True,True,0,0,0,True,True,accepted
M5,M5_10mA_20C_0,frame_0085.png,0.793565034866333,True,,True,0.793565034866333,0.793565034866333,False,False,True,0.0,1.0,0.0,0.0,35,0.01708984375,1022,49.90234375,True,True,2,0,35,True,True,accepted
M5,M5_10mA_20C_0,frame_0086.png,0.7811263203620911,True,,True,0.7811263203620911,0.7811263203620911,False,False,True,0.0,1.0,0.0,0.0,14,0.0068359375,1029,50.244140625,True,True,1,0,14,True,True,accepted
M5,M5_10mA_20C_0,frame_0089.png,0.8076210618019104,True,,True,0.8076210618019104,0.8076210618019104,False,False,True,0.0,1.0,0.0,0.0,2,0.0009765625,1027,50.146484375,True,True,1,0,2,True,True,accepted
M5,M5_10mA_20C_0,frame_0092.png,0.7834755182266235,True,,True,0.7834755182266235,0.7834755182266235,False,False,True,0.0,1.0,0.0,0.0,21,0.01025390625,1026,50.09765625,True,True,1,0,21,True,True,accepted
M5,M5_10mA_20C_0,frame_0094.png,0.7977215647697449,True,,True,0.7977215647697449,0.7977215647697449,False,False,True,0.0,1.0,0.0,0.0,1,0.00048828125,1024,50.0,True,True,1,0,1,True,True,accepted
M5,M5_10mA_20C_0,frame_0098.png,0.8039160966873169,True,,True,0.8039160966873169,0.8039160966873169,False,False,True,0.0,1.0,0.0,0.0,15,0.00732421875,1024,50.0,True,True,1,0,15,True,True,accepted
M5,M5_10mA_20C_0,frame_0100.png,0.8181982636451721,True,,True,0.8181982636451721,0.8181982636451721,False,False,True,0.0,1.0,0.0,0.0,4,0.001953125,1025,50.048828125,True,True,1,0,4,True,True,accepted
M5,M5_10mA_20C_0,frame_0109.png,0.7593904733657837,True,,True,0.7593904733657837,0.7593904733657837,False,False,True,0.0,1.0,0.0,0.0,22,0.0107421875,1021,49.853515625,True,True,1,0,22,True,True,accepted
M5,M5_10mA_20C_0,frame_0110.png,0.8333603143692017,True,,True,0.8333603143692017,0.8333603143692017,False,False,True,0.0,1.0,0.0,0.0,12,0.005859375,1025,50.048828125,True,True,1,0,12,True,True,accepted
M5,M5_10mA_20C_0,frame_0112.png,0.8329336643218994,True,,True,0.8329336643218994,0.8329336643218994,False,False,True,0.0,1.0,0.0,0.0,1,0.00048828125,1024,50.0,True,True,1,0,1,True,True,accepted
M5,M5_10mA_20C_0,frame_0116.png,0.8136423230171204,True,,True,0.8136423230171204,0.8136423230171204,False,False,True,0.0,1.0,0.0,0.0,14,0.0068359375,1023,49.951171875,True,True,1,0,14,True,True,accepted
M5,M5_10mA_20C_0,frame_0121.png,0.8071499466896057,True,,True,0.8071499466896057,0.8071499466896057,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1025,50.048828125,True,True,0,0,0,True,True,accepted
M5,M5_10mA_20C_0,frame_0126.png,0.7900453209877014,True,,True,0.7900453209877014,0.7900453209877014,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1025,50.048828125,True,True,0,0,0,True,True,accepted
M5,M5_10mA_20C_0,frame_0128.png,0.7879545092582703,True,,True,0.7879545092582703,0.7879545092582703,False,False,True,0.0,1.0,0.0,0.0,27,0.01318359375,1030,50.29296875,True,True,1,0,27,True,True,accepted
M5,M5_10mA_20C_0,frame_0129.png,0.8385926485061646,True,,True,0.8385926485061646,0.8385926485061646,False,False,True,0.0,1.0,0.0,0.0,4,0.001953125,1023,49.951171875,True,True,1,0,4,True,True,accepted
M5,M5_10mA_20C_0,frame_0134.png,0.7774529457092285,True,,True,0.7774529457092285,0.7774529457092285,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1025,50.048828125,True,True,0,0,0,True,True,accepted
M5,M5_10mA_20C_0,frame_0135.png,0.8308033347129822,True,,True,0.8308033347129822,0.8308033347129822,False,False,True,0.0,1.0,0.0,0.0,2,0.0009765625,1025,50.048828125,True,True,1,0,2,True,True,accepted
M5,M5_10mA_20C_0,frame_0141.png,0.8147469162940979,True,,True,0.8147469162940979,0.8147469162940979,False,False,True,0.0,1.0,0.0,0.0,5,0.00244140625,1028,50.1953125,True,True,1,0,5,True,True,accepted
M5,M5_10mA_20C_0,frame_0147.png,0.8100107312202454,True,,True,0.8100107312202454,0.8100107312202454,False,False,True,0.0,1.0,0.0,0.0,30,0.0146484375,1029,50.244140625,True,True,2,0,30,True,True,accepted
M5,M5_10mA_20C_0,frame_0151.png,0.821998119354248,True,,True,0.821998119354248,0.821998119354248,False,False,True,0.0,1.0,0.0,0.0,3,0.00146484375,1024,50.0,True,True,1,0,3,True,True,accepted
M5,M5_10mA_20C_0,frame_0153.png,0.825599193572998,True,,True,0.825599193572998,0.825599193572998,False,False,True,0.0,1.0,0.0,0.0,1,0.00048828125,1024,50.0,True,True,1,0,1,True,True,accepted
M5,M5_10mA_20C_0,frame_0154.png,0.7911832928657532,True,,True,0.7911832928657532,0.7911832928657532,False,False,True,0.0,1.0,0.0,0.0,6,0.0029296875,1027,50.146484375,True,True,1,0,6,True,True,accepted
M5,M5_10mA_20C_0,frame_0162.png,0.8197038173675537,True,,True,0.8197038173675537,0.8197038173675537,False,False,True,0.0,1.0,0.0,0.0,9,0.00439453125,1026,50.09765625,True,True,1,0,9,True,True,accepted
M5,M5_10mA_20C_0,frame_0170.png,0.7982637882232666,True,,True,0.7982637882232666,0.7982637882232666,False,False,True,0.0,1.0,0.0,0.0,29,0.01416015625,1028,50.1953125,True,True,1,0,29,True,True,accepted
M5,M5_10mA_20C_0,frame_0172.png,0.8164290189743042,True,,True,0.8164290189743042,0.8164290189743042,False,False,True,0.0,1.0,0.0,0.0,22,0.0107421875,1027,50.146484375,True,True,2,0,22,True,True,accepted
M5,M5_10mA_20C_0,frame_0173.png,0.7837468981742859,True,,True,0.7837468981742859,0.7837468981742859,False,False,True,0.0,1.0,0.0,0.0,58,0.0283203125,1015,49.560546875,True,True,2,0,58,True,True,accepted
M5,M5_10mA_20C_0,frame_0174.png,0.8146937489509583,True,,True,0.8146937489509583,0.8146937489509583,False,False,True,0.0,1.0,0.0,0.0,1,0.00048828125,1026,50.09765625,True,True,1,0,1,True,True,accepted
M5,M5_10mA_20C_0,frame_0175.png,0.7226113080978394,True,,True,0.7226113080978394,0.7226113080978394,False,False,True,0.0,1.0,0.0,0.0,131,0.06396484375,1034,50.48828125,True,True,3,0,131,True,True,accepted
M5,M5_10mA_20C_0,frame_0189.png,0.8171067833900452,True,,True,0.8171067833900452,0.8171067833900452,False,False,True,0.0,1.0,0.0,0.0,33,0.01611328125,1018,49.70703125,True,True,2,0,33,True,True,accepted
M5,M5_10mA_20C_0,frame_0191.png,0.8079709410667419,True,,True,0.8079709410667419,0.8079709410667419,False,False,True,0.0,1.0,0.0,0.0,16,0.0078125,1023,49.951171875,True,True,1,0,16,True,True,accepted
M5,M5_10mA_20C_0,frame_0196.png,0.7892526388168335,True,,True,0.7892526388168335,0.7892526388168335,False,False,True,0.0,1.0,0.0,0.0,52,0.025390625,1023,49.951171875,True,True,2,0,52,True,True,accepted
M5,M5_10mA_20C_0,frame_0198.png,0.8036565184593201,True,,True,0.8036565184593201,0.8036565184593201,False,False,True,0.0,1.0,0.0,0.0,15,0.00732421875,1024,50.0,True,True,1,0,15,True,True,accepted
M5,M5_10mA_30C_0,frame_0023.png,0.7246801853179932,True,,True,0.7246801853179932,0.7246801853179932,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1025,50.048828125,True,True,0,0,0,True,True,accepted
M5,M5_10mA_30C_0,frame_0033.png,0.7287492156028748,True,,True,0.7287492156028748,0.7287492156028748,False,False,True,0.0,1.0,0.0,0.0,1,0.00048828125,1024,50.0,True,True,1,0,1,True,True,accepted
M5,M5_10mA_30C_0,frame_0041.png,0.7353566288948059,True,,True,0.7353566288948059,0.7353566288948059,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1025,50.048828125,True,True,0,0,0,True,True,accepted
M5,M5_10mA_30C_0,frame_0050.png,0.7122316360473633,True,,True,0.7122316360473633,0.7122316360473633,False,False,True,0.0,1.0,0.0,0.0,2,0.0009765625,1025,50.048828125,True,True,1,0,2,True,True,accepted
M5,M5_10mA_30C_0,frame_0051.png,0.7274223566055298,True,,True,0.7274223566055298,0.7274223566055298,False,False,True,0.0,1.0,0.0,0.0,9,0.00439453125,1028,50.1953125,True,True,1,0,9,True,True,accepted
M5,M5_10mA_30C_0,frame_0055.png,0.691150963306427,True,,True,0.691150963306427,0.691150963306427,False,False,True,0.0,1.0,0.0,0.0,3,0.00146484375,1026,50.09765625,True,True,1,0,3,True,True,accepted
M5,M5_10mA_30C_0,frame_0057.png,0.7335178852081299,True,,True,0.7335178852081299,0.7335178852081299,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1025,50.048828125,True,True,0,0,0,True,True,accepted
M5,M5_10mA_30C_0,frame_0063.png,0.6973375678062439,True,,True,0.6973375678062439,0.6973375678062439,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1025,50.048828125,True,True,0,0,0,True,True,accepted
M5,M5_10mA_30C_0,frame_0064.png,0.7304277420043945,True,,True,0.7304277420043945,0.7304277420043945,False,False,True,0.0,1.0,0.0,0.0,1,0.00048828125,1024,50.0,True,True,1,0,1,True,True,accepted
M5,M5_10mA_30C_0,frame_0068.png,0.7380353808403015,True,,True,0.7380353808403015,0.7380353808403015,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1025,50.048828125,True,True,0,0,0,True,True,accepted
M5,M5_10mA_30C_0,frame_0070.png,0.7218759059906006,True,,True,0.7218759059906006,0.7218759059906006,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1025,50.048828125,True,True,0,0,0,True,True,accepted
M5,M5_10mA_30C_0,frame_0074.png,0.7268595099449158,True,,True,0.7268595099449158,0.7268595099449158,False,False,True,0.0,1.0,0.0,0.0,20,0.009765625,1031,50.341796875,True,True,1,0,20,True,True,accepted
M5,M5_10mA_30C_0,frame_0075.png,0.7338953018188477,True,,True,0.7338953018188477,0.7338953018188477,False,False,True,0.0,1.0,0.0,0.0,2,0.0009765625,1023,49.951171875,True,True,1,0,2,True,True,accepted
M5,M5_10mA_30C_0,frame_0077.png,0.7412365078926086,True,,True,0.7412365078926086,0.7412365078926086,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1025,50.048828125,True,True,0,0,0,True,True,accepted
M5,M5_10mA_30C_0,frame_0080.png,0.7103340029716492,True,,True,0.7103340029716492,0.7103340029716492,False,False,True,0.0,1.0,0.0,0.0,2,0.0009765625,1023,49.951171875,True,True,1,0,2,True,True,accepted
M5,M5_10mA_30C_0,frame_0081.png,0.6928000450134277,True,,True,0.6928000450134277,0.6928000450134277,False,False,True,0.0,1.0,0.0,0.0,4,0.001953125,1027,50.146484375,True,True,1,0,4,True,True,accepted
M5,M5_10mA_30C_0,frame_0082.png,0.6996991634368896,True,,True,0.6996991634368896,0.6996991634368896,False,False,True,0.0,1.0,0.0,0.0,11,0.00537109375,1028,50.1953125,True,True,1,0,11,True,True,accepted
M5,M5_10mA_30C_0,frame_0093.png,0.6931474208831787,True,,True,0.6931474208831787,0.6931474208831787,False,False,True,0.0,1.0,0.0,0.0,16,0.0078125,1033,50.439453125,True,True,1,0,16,True,True,accepted
